method,p,n,ratio,trial,std,lower,upper,theta,width
PPI,200,40,0.2,14,10.0,-37.57260557343181,-37.57260557342489,-88.95917772464199,6.920686246303376e-12
PPI,200,40,0.2,15,10.0,-47.16699762540509,-47.16689771313479,-88.95917772464199,9.991227030070604e-05
PPI,200,40,0.2,16,10.0,-7.38465274498762,-7.38465274498651,-88.95917772464199,1.1102230246251565e-12
PPI,200,40,0.2,17,10.0,-18.166212478301507,-18.166212478299304,-88.95917772464199,2.2026824808563106e-12
PPI,200,40,0.2,18,10.0,-6.423786601103138,-6.423786601102381,-88.95917772464199,7.567280135845067e-13
PPI,200,40,0.2,19,10.0,-24.24602630000557,-24.246026300004782,-88.95917772464199,7.887024366937112e-13
PPI,200,40,0.2,20,10.0,-6.923311340156897,-6.921948922865446,-88.95917772464199,0.0013624172914514787
PPI,200,40,0.2,21,10.0,-81.47501959466453,-81.47501959466027,-88.95917772464199,4.263256414560601e-12
PPI,200,40,0.2,22,10.0,-3.1034209161753865,-3.1034209161732016,-88.95917772464199,2.184918912462308e-12
PPI,200,40,0.2,23,10.0,-8.31115502349403,-8.311155023493269,-88.95917772464199,7.602807272633072e-13
PPI,200,40,0.2,24,10.0,-23.58109148811297,-23.58109148811216,-88.95917772464199,8.100187187665142e-13
PPI,200,40,0.2,25,10.0,-40.41499103991969,-40.41499103991867,-88.95917772464199,1.0231815394945443e-12
PPI,200,40,0.2,26,10.0,-34.416819851626336,-34.41681985162385,-88.95917772464199,2.4868995751603507e-12
PPI,200,40,0.2,27,10.0,-25.362485610316558,-25.36248561031542,-88.95917772464199,1.1368683772161603e-12
PPI,200,40,0.2,28,10.0,4.006861943486236,4.006861943495052,-88.95917772464199,8.816058993943443e-12
PPI,200,40,0.2,29,10.0,-83.25647981268115,-83.2564798126787,-88.95917772464199,2.4442670110147446e-12
PPI,200,100,0.5,0,0.01,,,-88.95917772464199,
PPI,200,100,0.5,1,0.01,,,-88.95917772464199,
PPI,200,100,0.5,2,0.01,-22.326401593807415,-22.32640159380647,-88.95917772464199,9.450218385609332e-13
PPI,200,100,0.5,3,0.01,-60.787571412483274,-60.787571412482336,-88.95917772464199,9.379164112033322e-13
PPI,200,100,0.5,4,0.01,-124.40392615614947,-124.40392615614853,-88.95917772464199,9.379164112033322e-13
PPI,200,100,0.5,5,0.01,-11.139660174048684,-11.139660174047863,-88.95917772464199,8.206768598029157e-13
PPI,200,100,0.5,6,0.01,-56.40901554657672,-56.40901554657534,-88.95917772464199,1.3784529073745944e-12
PPI,200,100,0.5,7,0.01,-69.17686072005161,-69.17686072005016,-88.95917772464199,1.4495071809506044e-12
PPI,200,100,0.5,8,0.01,-64.15079025816777,-64.15079025816692,-88.95917772464199,8.526512829121202e-13
PPI,200,100,0.5,9,0.01,-89.15209783323928,-89.15209783323846,-88.95917772464199,8.242295734817162e-13
PPI,200,100,0.5,10,0.01,-34.35691917705356,-34.35691917705285,-88.95917772464199,7.105427357601002e-13
PPI,200,100,0.5,11,0.01,,,-88.95917772464199,
PPI,200,100,0.5,12,0.01,,,-88.95917772464199,
PPI,200,100,0.5,13,0.01,-30.380761661952995,-30.38076166195235,-88.95917772464199,6.465938895416912e-13
PPI,200,100,0.5,14,0.01,,,-88.95917772464199,
PPI,200,100,0.5,15,0.01,4.779062982057244,4.7790916810926625,-88.95917772464199,2.8699035418355834e-05
PPI,200,100,0.5,16,0.01,-53.42222261539642,-53.422204332599435,-88.95917772464199,1.8282796986568428e-05
PPI,200,100,0.5,17,0.01,-93.80648710403011,-93.80648710402923,-88.95917772464199,8.810729923425242e-13
PPI,200,100,0.5,18,0.01,,,-88.95917772464199,
PPI,200,100,0.5,19,0.01,-71.63311904628375,-71.63311904628256,-88.95917772464199,1.1937117960769683e-12
PPI,200,100,0.5,20,0.01,-130.71685746384006,-130.7168574638391,-88.95917772464199,9.663381206337363e-13
PPI,200,100,0.5,21,0.01,,,-88.95917772464199,
PPI,200,100,0.5,22,0.01,,,-88.95917772464199,
PPI,200,100,0.5,23,0.01,,,-88.95917772464199,
PPI,200,100,0.5,24,0.01,-31.011789625182868,-31.01178962518208,-88.95917772464199,7.887024366937112e-13
PPI,200,100,0.5,25,0.01,-80.07334545236984,-80.07334545236893,-88.95917772464199,9.094947017729282e-13
PPI,200,100,0.5,26,0.01,,,-88.95917772464199,
PPI,200,100,0.5,27,0.01,,,-88.95917772464199,
PPI,200,100,0.5,28,0.01,21.634914431994055,21.634932815804454,-88.95917772464199,1.8383810399313916e-05
PPI,200,100,0.5,29,0.01,-76.22030840067934,-76.22030840067869,-88.95917772464199,6.536993168992922e-13
PPI,200,100,0.5,0,0.1,,,-88.95917772464199,
PPI,200,100,0.5,1,0.1,-74.85005622791405,-74.85005622791351,-88.95917772464199,5.400124791776761e-13
PPI,200,100,0.5,2,0.1,,,-88.95917772464199,
PPI,200,100,0.5,3,0.1,,,-88.95917772464199,
PPI,200,100,0.5,4,0.1,-14.996566503653627,-14.996486574366761,-88.95917772464199,7.992928686562095e-05
PPI,200,100,0.5,5,0.1,-72.07200363165907,-72.07200363165856,-88.95917772464199,5.115907697472721e-13
PPI,200,100,0.5,6,0.1,,,-88.95917772464199,
PPI,200,100,0.5,7,0.1,,,-88.95917772464199,
PPI,200,100,0.5,8,0.1,-72.95871310442806,-72.95871310442732,-88.95917772464199,7.389644451905042e-13
PPI,200,100,0.5,9,0.1,-49.94684417464894,-49.94683770405785,-88.95917772464199,6.470591088714173e-06
PPI,200,100,0.5,10,0.1,-44.56527539386937,-44.56525256695062,-88.95917772464199,2.282691875166165e-05
PPI,200,100,0.5,11,0.1,-59.710891779865115,-59.71087149469083,-88.95917772464199,2.028517428698251e-05
PPI,200,100,0.5,12,0.1,,,-88.95917772464199,
PPI,200,100,0.5,13,0.1,5.749913745006736,5.749913745007448,-88.95917772464199,7.123190925995004e-13
PPI,200,100,0.5,14,0.1,-102.60944566306587,-102.60942168071084,-88.95917772464199,2.3982355031648694e-05
PPI,200,100,0.5,15,0.1,-59.00635447248039,-59.00635447247972,-88.95917772464199,6.679101716144942e-13
PPI,200,100,0.5,16,0.1,-46.330562388732595,-46.33054321772776,-88.95917772464199,1.917100483694867e-05
PPI,200,100,0.5,17,0.1,-25.31304924575937,-25.31304924575848,-88.95917772464199,8.881784197001252e-13
PPI,200,100,0.5,18,0.1,-95.3129665585852,-95.31296655858438,-88.95917772464199,8.242295734817162e-13
PPI,200,100,0.5,19,0.1,,,-88.95917772464199,
PPI,200,100,0.5,20,0.1,,,-88.95917772464199,
PPI,200,100,0.5,21,0.1,-68.34505165230371,-68.34505165230314,-88.95917772464199,5.684341886080801e-13
PPI,200,100,0.5,22,0.1,-27.106719901774916,-27.106719901773396,-88.95917772464199,1.5205614545266144e-12
PPI,200,100,0.5,23,0.1,-28.255258042605167,-28.255258042603824,-88.95917772464199,1.3429257705865894e-12
PPI,200,100,0.5,24,0.1,,,-88.95917772464199,
PPI,200,100,0.5,25,0.1,-16.02155444021085,-16.021554440209975,-88.95917772464199,8.739675649849232e-13
PPI,200,100,0.5,26,0.1,-86.65678094274995,-86.65678094274676,-88.95917772464199,3.183231456205249e-12
PPI,200,100,0.5,27,0.1,-43.643035009854316,-43.64303500985294,-88.95917772464199,1.3784529073745944e-12
PPI,200,100,0.5,28,0.1,-35.37093909249255,-35.370939092491696,-88.95917772464199,8.526512829121202e-13
PPI,200,100,0.5,29,0.1,-44.58570101969495,-44.585693755289626,-88.95917772464199,7.264405326168344e-06
PPI,200,100,0.5,0,0.5,-0.8902649032248535,-0.8902649032243592,-88.95917772464199,4.942712905631197e-13
PPI,200,100,0.5,1,0.5,-64.84982399123167,-64.84980856057315,-88.95917772464199,1.5430658521609075e-05
PPI,200,100,0.5,2,0.5,,,-88.95917772464199,
PPI,200,100,0.5,3,0.5,-40.35034162225729,-40.35034162225638,-88.95917772464199,9.094947017729282e-13
PPI,200,100,0.5,4,0.5,,,-88.95917772464199,
PPI,200,100,0.5,5,0.5,-13.366465083546615,-13.366398405856529,-88.95917772464199,6.667769008572577e-05
PPI,200,100,0.5,6,0.5,-64.20878296685403,-64.2087829668534,-88.95917772464199,6.252776074688882e-13
PPI,200,100,0.5,7,0.5,-31.993359979877916,-31.993359979877035,-88.95917772464199,8.810729923425242e-13
PPI,200,100,0.5,8,0.5,-82.03578867865245,-82.03577943780938,-88.95917772464199,9.240843070301707e-06
PPI,200,100,0.5,9,0.5,-43.03994234836841,-43.03994234836742,-88.95917772464199,9.947598300641403e-13
PPI,200,100,0.5,10,0.5,-86.12974827311133,-86.12974827311074,-88.95917772464199,5.968558980384842e-13
PPI,200,100,0.5,11,0.5,,,-88.95917772464199,
PPI,200,100,0.5,12,0.5,-4.187453854907085,-4.187453854906314,-88.95917772464199,7.709388682997087e-13
PPI,200,100,0.5,13,0.5,-56.09681536234253,-56.096815362341665,-88.95917772464199,8.668621376273222e-13
PPI,200,100,0.5,14,0.5,,,-88.95917772464199,
PPI,200,100,0.5,15,0.5,,,-88.95917772464199,
PPI,200,100,0.5,16,0.5,-82.43016639459987,-82.43016639459884,-88.95917772464199,1.0231815394945443e-12
PPI,200,100,0.5,17,0.5,-60.79108447559507,-60.791084475594474,-88.95917772464199,5.968558980384842e-13
PPI,200,100,0.5,18,0.5,-64.13416419908084,-64.1341641990799,-88.95917772464199,9.379164112033322e-13
PPI,200,100,0.5,19,0.5,-64.54967106995316,-64.54967106995203,-88.95917772464199,1.1368683772161603e-12
PPI,200,100,0.5,20,0.5,-79.29023219627113,-79.29021464938761,-88.95917772464199,1.754688352662015e-05
PPI,200,100,0.5,21,0.5,-54.494126723257295,-54.494126723256514,-88.95917772464199,7.815970093361102e-13
PPI,200,100,0.5,22,0.5,-51.232083172096964,-51.23208317209641,-88.95917772464199,5.542233338928781e-13
PPI,200,100,0.5,23,0.5,-34.469438299597854,-34.46943829959676,-88.95917772464199,1.0942358130705543e-12
PPI,200,100,0.5,24,0.5,-44.37189925609755,-44.371899256096654,-88.95917772464199,8.952838470577262e-13
PPI,200,100,0.5,25,0.5,-53.65011696224669,-53.65008633114301,-88.95917772464199,3.063110368373145e-05
PPI,200,100,0.5,26,0.5,-42.613586221793575,-42.613586221792595,-88.95917772464199,9.805489753489383e-13
PPI,200,100,0.5,27,0.5,,,-88.95917772464199,
PPI,200,100,0.5,28,0.5,-28.428918139505342,-28.428918139504603,-88.95917772464199,7.389644451905042e-13
PPI,200,100,0.5,29,0.5,-43.25098374627432,-43.25098374627316,-88.95917772464199,1.1652900866465643e-12
PPI,200,100,0.5,0,2.0,,,-88.95917772464199,
PPI,200,100,0.5,1,2.0,,,-88.95917772464199,
PPI,200,100,0.5,2,2.0,-62.83283984856509,-62.832839848564035,-88.95917772464199,1.0516032489249483e-12
PPI,200,100,0.5,3,2.0,-67.34262003576328,-67.34262003576231,-88.95917772464199,9.663381206337363e-13
PPI,200,100,0.5,4,2.0,-106.25404176304109,-106.25400846495982,-88.95917772464199,3.329808126295575e-05
PPI,200,100,0.5,5,2.0,-100.87275442270649,-100.87275442270595,-88.95917772464199,5.400124791776761e-13
PPI,200,100,0.5,6,2.0,-30.13439389218788,-30.13413243093474,-88.95917772464199,0.0002614612531388616
PPI,200,100,0.5,7,2.0,,,-88.95917772464199,
PPI,200,100,0.5,8,2.0,-56.050877531733164,-56.05087753173261,-88.95917772464199,5.542233338928781e-13
PPI,200,100,0.5,9,2.0,-48.86472307087829,-48.86472307087754,-88.95917772464199,7.531752999057062e-13
PPI,200,100,0.5,10,2.0,-49.59333862194927,-49.59329480572464,-88.95917772464199,4.3816224632564627e-05
PPI,200,100,0.5,11,2.0,-73.5933279117357,-73.5933279117351,-88.95917772464199,5.968558980384842e-13
PPI,200,100,0.5,12,2.0,-56.0471357230819,-56.04712933976685,-88.95917772464199,6.383315053426486e-06
PPI,200,100,0.5,13,2.0,-17.96910535492889,-17.969070617526096,-88.95917772464199,3.473740279247295e-05
PPI,200,100,0.5,14,2.0,-28.698146444604763,-28.69814644460376,-88.95917772464199,1.0018652574217413e-12
PPI,200,100,0.5,15,2.0,,,-88.95917772464199,
PPI,200,100,0.5,16,2.0,,,-88.95917772464199,
PPI,200,100,0.5,17,2.0,-86.30080927327081,-86.30080927327005,-88.95917772464199,7.673861546209082e-13
PPI,200,100,0.5,18,2.0,-14.009821130375062,-14.009821130374288,-88.95917772464199,7.744915819785092e-13
PPI,200,100,0.5,19,2.0,,,-88.95917772464199,
PPI,200,100,0.5,20,2.0,-66.87186727735345,-66.87186727735262,-88.95917772464199,8.242295734817162e-13
PPI,200,100,0.5,21,2.0,-73.95122036116557,-73.95122036116486,-88.95917772464199,7.105427357601002e-13
PPI,200,100,0.5,22,2.0,-63.28731337027115,-63.28731337027041,-88.95917772464199,7.389644451905042e-13
PPI,200,100,0.5,23,2.0,,,-88.95917772464199,
PPI,200,100,0.5,24,2.0,-16.601177166847275,-16.601177166846373,-88.95917772464199,9.023892744153272e-13
PPI,200,100,0.5,25,2.0,-41.434985354631486,-41.434182658867776,-88.95917772464199,0.0008026957637099486
PPI,200,100,0.5,26,2.0,,,-88.95917772464199,
PPI,200,100,0.5,27,2.0,-76.14934481730141,-76.14932440277978,-88.95917772464199,2.0414521628708826e-05
PPI,200,100,0.5,28,2.0,-116.89211636144123,-116.89209470406564,-88.95917772464199,2.1657375583572502e-05
PPI,200,100,0.5,29,2.0,-89.51305645811752,-89.51305645811689,-88.95917772464199,6.252776074688882e-13
PPI,200,100,0.5,0,5.0,,,-88.95917772464199,
PPI,200,100,0.5,1,5.0,0.8263298780132888,0.8263399215412772,-88.95917772464199,1.0043527988390366e-05
PPI,200,100,0.5,2,5.0,,,-88.95917772464199,
PPI,200,100,0.5,3,5.0,-66.69039640156605,-66.69037609814687,-88.95917772464199,2.0303419177025717e-05
PPI,200,100,0.5,4,5.0,-75.22301223530071,-75.22301223529841,-88.95917772464199,2.3021584638627246e-12
PPI,200,100,0.5,5,5.0,-7.467668629843456,-7.467668629842879,-88.95917772464199,5.773159728050814e-13
PPI,200,100,0.5,6,5.0,-22.32991484991635,-22.32991484991583,-88.95917772464199,5.186961971048731e-13
PPI,200,100,0.5,7,5.0,,,-88.95917772464199,
PPI,200,100,0.5,8,5.0,-30.87131451044751,-30.87131451044673,-88.95917772464199,7.815970093361102e-13
PPI,200,100,0.5,9,5.0,-35.35761567872102,-35.35761567872048,-88.95917772464199,5.400124791776761e-13
PPI,200,100,0.5,10,5.0,-97.0120728894022,-97.01207288940059,-88.95917772464199,1.6200374375330284e-12
PPI,200,100,0.5,11,5.0,-57.41649574534621,-57.41647612235481,-88.95917772464199,1.9622991402457046e-05
PPI,200,100,0.5,12,5.0,-45.20019810839193,-45.20019810839079,-88.95917772464199,1.1368683772161603e-12
PPI,200,100,0.5,13,5.0,,,-88.95917772464199,
PPI,200,100,0.5,14,5.0,-81.81336461249921,-81.81336461249825,-88.95917772464199,9.663381206337363e-13
PPI,200,100,0.5,15,5.0,-59.395829251992815,-59.39579122229524,-88.95917772464199,3.8029697577712795e-05
PPI,200,100,0.5,16,5.0,-49.07598852721412,-49.07598852721341,-88.95917772464199,7.105427357601002e-13
PPI,200,100,0.5,17,5.0,-2.9967208800080773,-2.996696653791829,-88.95917772464199,2.4226216248202093e-05
PPI,200,100,0.5,18,5.0,-82.94275549870883,-82.94275549870815,-88.95917772464199,6.821210263296962e-13
PPI,200,100,0.5,19,5.0,,,-88.95917772464199,
PPI,200,100,0.5,20,5.0,-96.55505502866107,-96.55505502865942,-88.95917772464199,1.6484591469634324e-12
PPI,200,100,0.5,21,5.0,-56.3401186315691,-56.34005375773617,-88.95917772464199,6.487383292608229e-05
PPI,200,100,0.5,22,5.0,-117.44340620327898,-117.44340620327847,-88.95917772464199,5.115907697472721e-13
PPI,200,100,0.5,23,5.0,-52.680689081000175,-52.68068908099959,-88.95917772464199,5.826450433232822e-13
PPI,200,100,0.5,24,5.0,-103.59063346039795,-103.59063346039642,-88.95917772464199,1.5347723092418164e-12
PPI,200,100,0.5,25,5.0,-100.05618252141777,-100.05618252141672,-88.95917772464199,1.0516032489249483e-12
PPI,200,100,0.5,26,5.0,23.620066601753173,23.62006660175409,-88.95917772464199,9.166001291305292e-13
PPI,200,100,0.5,27,5.0,-59.919589504064284,-59.919563699224646,-88.95917772464199,2.580483963754432e-05
PPI,200,100,0.5,28,5.0,-99.96591638580429,-99.96590630615893,-88.95917772464199,1.0079645363703094e-05
PPI,200,100,0.5,29,5.0,-51.04053844174848,-51.04053844174783,-88.95917772464199,6.536993168992922e-13
PPI,200,100,0.5,0,10.0,-10.250703135463944,-10.250703135462153,-88.95917772464199,1.7905676941154525e-12
PPI,200,100,0.5,1,10.0,,,-88.95917772464199,
PPI,200,100,0.5,2,10.0,-43.67127645947168,-43.67127645947094,-88.95917772464199,7.389644451905042e-13
PPI,200,100,0.5,3,10.0,-28.371698190408527,-28.371698190407866,-88.95917772464199,6.608047442568932e-13
PPI,200,100,0.5,4,10.0,,,-88.95917772464199,
PPI,200,100,0.5,5,10.0,-50.23073477930289,-50.2306779121577,-88.95917772464199,5.686714519015368e-05
PPI,200,100,0.5,6,10.0,-32.896899782707,-32.89681840449666,-88.95917772464199,8.137821033926684e-05
PPI,200,100,0.5,7,10.0,,,-88.95917772464199,
PPI,200,100,0.5,8,10.0,-89.91244531637264,-89.91244531637173,-88.95917772464199,9.094947017729282e-13
PPI,200,100,0.5,9,10.0,-17.889091448860643,-17.889091448858505,-88.95917772464199,2.1387336346379016e-12
PPI,200,100,0.5,10,10.0,-52.809835171682565,-52.809835171681314,-88.95917772464199,1.2505552149377763e-12
PPI,200,100,0.5,11,10.0,-81.19666953966852,-81.19666953966752,-88.95917772464199,9.947598300641403e-13
PPI,200,100,0.5,12,10.0,,,-88.95917772464199,
PPI,200,100,0.5,13,10.0,-77.29415913829978,-77.29411802755304,-88.95917772464199,4.111074673573967e-05
PPI,200,100,0.5,14,10.0,,,-88.95917772464199,
PPI,200,100,0.5,15,10.0,-66.41194743815689,-66.41194743815615,-88.95917772464199,7.389644451905042e-13
PPI,200,100,0.5,16,10.0,-48.79084762802327,-48.79084762802228,-88.95917772464199,9.947598300641403e-13
PPI,200,100,0.5,17,10.0,-43.60120465706642,-43.601195007914484,-88.95917772464199,9.64915193435445e-06
PPI,200,100,0.5,18,10.0,,,-88.95917772464199,
PPI,200,100,0.5,19,10.0,-60.97392509740447,-60.97390821213572,-88.95917772464199,1.6885268749433635e-05
PPI,200,100,0.5,20,10.0,-88.11956036561592,-88.11956036561487,-88.95917772464199,1.0516032489249483e-12
PPI,200,100,0.5,21,10.0,,,-88.95917772464199,
PPI,200,100,0.5,22,10.0,-5.204514178736816,-5.204514178736075,-88.95917772464199,7.407408020299044e-13
PPI,200,100,0.5,23,10.0,7.92606111805052,7.926061118051149,-88.95917772464199,6.288303211476887e-13
PPI,200,100,0.5,24,10.0,-54.43864679412404,-54.4386467941233,-88.95917772464199,7.389644451905042e-13
PPI,200,100,0.5,25,10.0,-47.138409632584235,-47.13840963258297,-88.95917772464199,1.2647660696529783e-12
PPI,200,100,0.5,26,10.0,-30.0230632005869,-30.023063200586083,-88.95917772464199,8.171241461241152e-13
PPI,200,100,0.5,27,10.0,-53.12714279751657,-53.127142797515916,-88.95917772464199,6.536993168992922e-13
PPI,200,100,0.5,28,10.0,-13.941946532128803,-13.94194653212805,-88.95917772464199,7.531752999057062e-13
PPI,200,100,0.5,29,10.0,,,-88.95917772464199,
PPI,200,200,1.0,0,0.01,-88.9599031932192,-88.95990319321702,-88.95917772464199,2.1884716261411086e-12
Classical,200,200,1.0,0,0.01,-88.9599031933022,-88.9599031931338,-88.95917772464199,1.6839862837514374e-10
PPI,200,200,1.0,1,0.01,-88.95632265526906,-88.9563226552505,-88.95917772464199,1.8559376258053817e-11
Classical,200,200,1.0,1,0.01,-88.95632265526909,-88.95632265525047,-88.95917772464199,1.8616219676914625e-11
PPI,200,200,1.0,2,0.01,-88.95795911746958,-88.95795911746845,-88.95917772464199,1.1368683772161603e-12
Classical,200,200,1.0,2,0.01,-88.95795911747926,-88.95795911745905,-88.95917772464199,2.020783540501725e-11
PPI,200,200,1.0,3,0.01,-88.96433568059194,-88.96433568055687,-88.95917772464199,3.5072389437118545e-11
Classical,200,200,1.0,3,0.01,-88.96433568059193,-88.96433568055689,-88.95917772464199,3.504396772768814e-11
PPI,200,200,1.0,4,0.01,-88.96227631362629,-88.96227631352005,-88.95917772464199,1.0624034985085018e-10
Classical,200,200,1.0,4,0.01,-88.96227631362625,-88.96227631352009,-88.95917772464199,1.0615508472255897e-10
PPI,200,200,1.0,5,0.01,-88.95714802051562,-88.95714802041907,-88.95917772464199,9.654854693508241e-11
Classical,200,200,1.0,5,0.01,-88.9571480205156,-88.95714802041908,-88.95917772464199,9.652012522565201e-11
PPI,200,200,1.0,6,0.01,-88.96333875185542,-88.96333875185258,-88.95917772464199,2.8421709430404007e-12
Classical,200,200,1.0,6,0.01,-88.96333875187919,-88.96333875182869,-88.95917772464199,5.050537765782792e-11
PPI,200,200,1.0,7,0.01,-88.98376671495659,-88.98376671494809,-88.95917772464199,8.498091119690798e-12
Classical,200,200,1.0,7,0.01,-88.98376671666296,-88.98376671323791,-88.95917772464199,3.425043360039126e-09
PPI,200,200,1.0,8,0.01,-88.95499075205069,-88.95499075204887,-88.95917772464199,1.8189894035458565e-12
Classical,200,200,1.0,8,0.01,-88.95499075208033,-88.9549907520178,-88.95917772464199,6.252776074688882e-11
PPI,200,200,1.0,9,0.01,-88.95682890212902,-88.95682890212558,-88.95917772464199,3.439026841078885e-12
Classical,200,200,1.0,9,0.01,-88.95682890213868,-88.95682890211566,-88.95917772464199,2.3021584638627246e-11
PPI,200,200,1.0,10,0.01,-88.9560968491785,-88.95609684917642,-88.95917772464199,2.0747847884194925e-12
Classical,200,200,1.0,10,0.01,-88.9560968492274,-88.95609684912743,-88.95917772464199,9.99591520667309e-11
PPI,200,200,1.0,11,0.01,-88.95574275265028,-88.95574275256365,-88.95917772464199,8.662937034387141e-11
Classical,200,200,1.0,11,0.01,-88.95574275265015,-88.95574275256378,-88.95917772464199,8.637357495899778e-11
PPI,200,200,1.0,12,0.01,-88.96248524498976,-88.96248524493204,-88.95917772464199,5.772449185315054e-11
Classical,200,200,1.0,12,0.01,-88.96248524498967,-88.96248524493214,-88.95917772464199,5.752553988713771e-11
PPI,200,200,1.0,13,0.01,-88.95352803102429,-88.9535280308358,-88.95917772464199,1.8849277694243938e-10
Classical,200,200,1.0,13,0.01,-88.95352803102418,-88.95352803083591,-88.95917772464199,1.8826540326699615e-10
