method,p,n,trial,std,lambda,theta,error,error_max,error_min
Classical,100,100,26,1.0,,0.018787628779935343,95.4093433330124,677.4040456175161,0.014200098318555395
PPI,100,100,27,1.0,0.12370889377658624,0.018787628779935343,93.45006950470349,715.2703824571813,0.17269985089719286
Classical,100,100,27,1.0,,0.018787628779935343,125.49148799634519,957.4016039629985,0.29474088498428275
PPI,100,100,28,1.0,0.35896159490606444,0.018787628779935343,9.084885809193617,116.84427985634753,0.0001732563427111553
Classical,100,100,28,1.0,,0.018787628779935343,21.954980362270486,292.5720871490712,0.001101179738021373
PPI,100,100,29,1.0,0.15946182846894194,0.018787628779935343,8.260452616154081,66.87744061431984,0.000530491624169761
Classical,100,100,29,1.0,,0.018787628779935343,10.821997410400204,87.34738064657066,0.00010522483042822245
PPI,200,100,0,1.0,1.0,0.0015870536907027378,0.00925432910713447,0.07213238373571067,2.8060231087682486e-06
Classical,200,100,0,1.0,,0.0015870536907027378,0.2749711977861471,2.556714920911733,3.7219985429593924e-06
PPI,200,100,1,1.0,1.0,0.0015870536907027378,0.009583739590456055,0.08682693693542753,7.86273922539506e-07
Classical,200,100,1,1.0,,0.0015870536907027378,0.25173920093448,1.59011867057588,2.279603148219295e-07
PPI,200,100,2,1.0,0.8699988698158281,0.0015870536907027378,0.013178478454141697,0.1207244366701206,2.766866896171097e-09
Classical,200,100,2,1.0,,0.0015870536907027378,0.2351192839031048,1.698983686417094,4.513237072521202e-07
PPI,200,100,3,1.0,0.8518099044702402,0.0015870536907027378,0.013267487499747708,0.12386675572316871,9.117883917615719e-07
Classical,200,100,3,1.0,,0.0015870536907027378,0.2500887979216586,2.571398660118319,6.937290789580714e-06
PPI,200,100,4,1.0,1.0,0.0015870536907027378,0.009027540342604666,0.06825026540103317,4.90131979282688e-08
