method,p,n,ratio,trial,std,lower,upper,coverage,error,width
PPI,10,50,5.0,23,1.0,-0.5569677020585573,289.9538442919748,1,54.555577012974894,290.51081199403336
Classical,10,50,5.0,23,1.0,-1110.8496199567644,1183.5111986201632,1,53.81207195028382,2294.3608185769276
PPI,10,50,5.0,24,1.0,5.034369208459623,296.1119532776032,1,60.43029996104819,291.0775840691436
Classical,10,50,5.0,24,1.0,-2257.0310433916743,354.3551982388584,1,1041.480783858391,2611.386241630533
PPI,10,50,5.0,25,1.0,129.4418433424364,1251.1428542851431,0,600.1494875318066,1121.7010109427067
Classical,10,50,5.0,25,1.0,305.5346718347557,2679.9698201609745,0,1402.6093847158818,2374.435148326219
PPI,10,50,5.0,26,1.0,-149.0905445965517,808.9278908793164,1,239.77581185939908,958.018435475868
Classical,10,50,5.0,26,1.0,-799.4716793716833,2253.596615316452,1,636.919606690401,3053.068294688135
PPI,10,50,5.0,27,1.0,-0.7114641894970646,289.876657809149,1,54.43973552784273,290.58812199864605
Classical,10,50,5.0,27,1.0,-1326.0873686524249,651.4388644150065,1,427.4671134006924,1977.5262330674313
PPI,10,50,5.0,28,1.0,-273.58213459802005,611.2924198618531,1,78.71228134993329,884.8745544598731
Classical,10,50,5.0,28,1.0,-820.2716889264509,1264.0578171838654,1,131.750202846724,2084.3295061103163
PPI,10,50,5.0,29,1.0,-21.653147782977868,275.4466820654234,1,36.753905859239524,297.0998298484012
Classical,10,50,5.0,29,1.0,-1769.93169009081,726.8854742617175,1,611.6659691965294,2496.8171643525275
PPI,1000,100,0.1,0,1.0,,,0,,
PPI,1000,100,0.1,1,1.0,-10.694287951904219,-10.69428795190261,0,100.83714923388665,1.609379296496627e-12
PPI,1000,100,0.1,2,1.0,,,0,,
PPI,1000,100,0.1,3,1.0,5.194903232083224,5.194903232086563,0,84.94795804989833,3.339550858072471e-12
PPI,1000,100,0.1,4,1.0,9.09128682228438,9.091286822287072,0,81.0515744596975,2.6929569685307797e-12
PPI,1000,100,0.1,5,1.0,-9.780115792440231,-9.780020585379706,0,99.9229294708932,9.520706052512651e-05
PPI,1000,100,0.1,6,1.0,-12.34164688851573,-12.341453444682276,0,102.48441144858224,0.00019344383345298866
PPI,1000,100,0.1,7,1.0,-15.323476085153489,-15.3227916770582,0,105.46599516308908,0.0006844080952888021
PPI,1000,100,0.1,8,1.0,0.7557224084057207,0.7557663660502772,0,89.38711689475522,4.395764455655815e-05
PPI,1000,100,0.1,9,1.0,-33.73262609959119,-33.732483845117315,0,123.87541625433748,0.00014225447387161694
PPI,1000,100,0.1,10,1.0,14.12070643322477,14.120857416172745,0,76.02207935728447,0.00015098294797510903
PPI,1000,100,0.1,11,1.0,-11.299142065839707,-11.299142065838087,0,101.44200334782212,1.6200374375330284e-12
PPI,1000,100,0.1,12,1.0,-13.573614408600593,-13.573443843017925,0,103.71639040779249,0.00017056558266759225
PPI,1000,100,0.1,13,1.0,,,0,,
PPI,1000,100,0.1,14,1.0,,,0,,
PPI,1000,100,0.1,15,1.0,-14.653901949503988,-14.653366243011666,0,104.79649537824106,0.0005357064923217081
PPI,1000,100,0.1,16,1.0,,,0,,
PPI,1000,100,0.1,17,1.0,,,0,,
PPI,1000,100,0.1,18,1.0,-15.112771655309993,-15.112771655306593,0,105.25563293729152,3.3999469906120794e-12
PPI,1000,100,0.1,19,1.0,-18.438271228139186,-18.43827122813692,0,108.58113251012128,2.2666313270747196e-12
PPI,1000,100,0.1,20,1.0,1.8221880633166696,1.8221880633190006,0,88.32067321866539,2.3310242625029787e-12
PPI,1000,100,0.1,21,1.0,10.034608145632495,10.034608145633785,0,80.10825313635009,1.2896350654045818e-12
PPI,1000,100,0.1,22,1.0,9.11125129233197,9.11125129233328,0,81.0316099896506,1.3109513474773848e-12
PPI,1000,100,0.1,23,1.0,-18.192586585261562,-18.192586585259765,0,108.33544786724389,1.7976731214730535e-12
PPI,1000,100,0.1,24,1.0,-6.513478401568909,-6.513478401566148,0,96.65633968355075,2.7604585284279892e-12
PPI,1000,100,0.1,25,1.0,-20.326585402971943,-20.326585402969307,0,110.46944668495385,2.6361135496699717e-12
PPI,1000,100,0.1,26,1.0,-17.51919950040564,-17.519199500403708,0,107.6620607823879,1.9326762412674725e-12
PPI,1000,100,0.1,27,1.0,16.72928217697351,16.72928217697542,0,73.41357910500876,1.9113599591946695e-12
PPI,1000,100,0.1,28,1.0,-24.224479366653743,-24.22447936665193,0,114.36734064863606,1.8118839761882555e-12
PPI,1000,100,0.1,29,1.0,,,0,,
PPI,500,100,0.2,0,1.0,-124.31207250411924,2.068156408143743,0,151.26481932997098,126.380228912263
PPI,500,100,0.2,1,1.0,-130.5667173802504,-4.771475496006374,0,157.8119577201116,125.79524188424402
PPI,500,100,0.2,2,1.0,-139.26067016466715,18.98128475447976,0,150.28255398707694,158.2419549191469
PPI,500,100,0.2,3,1.0,-134.3552026759408,-7.666103171009226,0,161.15351420545824,126.68909950493158
PPI,500,100,0.2,4,1.0,-144.92021859948989,-18.280106093684978,0,171.74302362857065,126.64011250580491
PPI,500,100,0.2,5,1.0,-133.46614210536245,-7.220265688354814,0,160.48606517884184,126.24587641700764
PPI,500,100,0.2,6,1.0,-142.3898399819165,-16.07297087408613,0,169.37426670998457,126.31686910783037
PPI,500,100,0.2,7,1.0,-134.66961668842302,-8.14747225630888,0,161.55140575434916,126.52214443211415
PPI,500,100,0.2,8,1.0,-141.6565499612359,-15.03232789914658,0,168.4873002121745,126.62422206208932
PPI,500,100,0.2,9,1.0,-141.77224038254306,-15.103942220888122,0,168.58095258369883,126.66829816165495
PPI,500,100,0.2,10,1.0,-131.6009888217211,-4.895506362433203,0,158.39110887406036,126.70548245928791
PPI,500,100,0.2,11,1.0,-131.70388059260333,-4.829221494090632,0,158.4094123253302,126.8746590985127
PPI,500,100,0.2,12,1.0,-133.25605123489572,-3.3295741466952933,0,158.43567397277872,129.92647708820044
PPI,500,100,0.2,13,1.0,-142.27487704166154,-15.665286744584769,0,169.11294317510638,126.60959029707678
PPI,500,100,0.2,14,1.0,-135.6038812236632,-8.913864671872496,0,162.40173422975107,126.6900165517907
PPI,500,100,0.2,15,1.0,-132.06082690327554,-5.342260832857875,0,158.84440515004994,126.71856607041767
PPI,500,100,0.2,16,1.0,-139.22357824822114,-12.227354304181397,0,165.8683275581845,126.99622394403974
PPI,500,100,0.2,17,1.0,-143.39119625051052,-16.530918225086737,0,170.10391851978187,126.86027802542378
PPI,500,100,0.2,18,1.0,-145.99841072766074,-19.56837682403856,0,172.92625505783286,126.43003390362219
PPI,500,100,0.2,19,1.0,-136.13470264051608,-9.17128015782393,0,162.79585268115324,126.96342248269215
PPI,500,100,0.2,20,1.0,-144.0240390549848,-18.00936432095378,0,171.1595629699525,126.01467473403102
PPI,500,100,0.2,21,1.0,-133.28731494244357,-6.424862566882929,0,159.99895003664648,126.86245237556065
PPI,500,100,0.2,22,1.0,-136.75869858713764,-10.845122706913799,0,163.94477192900894,125.91357588022385
PPI,500,100,0.2,23,1.0,-125.0943829520853,0.9459752876110628,0,152.21706511422036,126.04035823969636
PPI,500,100,0.2,24,1.0,-131.75026015523798,-5.176795324643123,0,158.6063890219238,126.57346483059486
PPI,500,100,0.2,25,1.0,-124.67068311083995,2.215770459545894,0,151.37031760763026,126.88645357038584
PPI,500,100,0.2,26,1.0,-132.59243360946456,-5.947456560737102,0,159.41280636708404,126.64497704872747
PPI,500,100,0.2,27,1.0,-132.6076166387586,-6.14302075485638,0,159.51817997879073,126.46459588390222
PPI,500,100,0.2,28,1.0,-128.23480699689117,-1.8075145439583267,0,155.16402205240797,126.42729245293285
PPI,500,100,0.2,29,1.0,-130.52521561920787,-3.7214890990681724,0,157.26621364112125,126.80372652013969
PPI,200,100,0.5,0,1.0,-175.1865240918636,-51.783217387869215,0,203.62773202184962,123.40330670399437
PPI,200,100,0.5,1,1.0,-109.9134628542842,67.3171910857993,0,111.44099716622569,177.2306539400835
PPI,200,100,0.5,2,1.0,-173.7148082029656,-50.352088692133684,0,202.17630972953287,123.36271951083191
PPI,200,100,0.5,3,1.0,-175.42729702126422,-52.18269412097243,0,203.94785685310154,123.2446029002918
PPI,200,100,0.5,4,1.0,-194.23423590111918,-25.266989400974296,0,199.89347393302995,168.96724650014488
PPI,200,100,0.5,5,1.0,-170.07937379492674,23.8859284803479,0,163.23958393927265,193.96530227527464
PPI,200,100,0.5,6,1.0,-176.75095976401988,-53.60360113090605,0,205.3201417294462,123.14735863311384
PPI,200,100,0.5,7,1.0,-202.0619287545643,31.08548001306606,0,175.63108565273234,233.14740876763034
PPI,200,100,0.5,8,1.0,-175.9771619958606,-52.53028319859836,0,204.3965838792127,123.44687879726223
PPI,200,100,0.5,9,1.0,-182.49519436174208,-59.69944081920588,0,211.2401788724572,122.7957535425362
PPI,200,100,0.5,10,1.0,-166.7498915547136,-44.04418023421591,0,195.539897176448,122.7057113204977
PPI,200,100,0.5,11,1.0,-141.66783489845062,47.76260321671572,0,137.0954771228507,189.43043811516634
PPI,200,100,0.5,12,1.0,-407.09648231733826,-194.03927260580923,0,390.710738743557,213.05720971152903
PPI,200,100,0.5,13,1.0,-177.2857054611975,-53.37446607702792,0,205.47294705109596,123.91123938416958
PPI,200,100,0.5,14,1.0,-177.60591822434964,-53.704177387233116,0,205.7979090877746,123.90174083711652
PPI,200,100,0.5,15,1.0,-161.39276089171392,-9.793088873282613,0,175.7357861644815,151.5996720184313
PPI,200,100,0.5,16,1.0,-174.712098568067,-50.691220351856956,0,202.8445207419452,124.02087821621005
PPI,200,100,0.5,17,1.0,-102.51217290381095,74.79803004699079,0,103.99993271039331,177.31020295080174
PPI,200,100,0.5,18,1.0,-165.0352778229675,-8.513047904258826,0,176.91702414559637,156.52222991870866
PPI,200,100,0.5,19,1.0,-174.71670021097856,-51.32215172913119,0,203.16228725203808,123.39454848184737
PPI,200,100,0.5,20,1.0,-174.39807428502857,-51.05914835673095,0,202.87147260286298,123.33892592829761
PPI,200,100,0.5,21,1.0,-74.99109417264864,182.39436809549764,1,36.44122432055873,257.3854622681463
PPI,200,100,0.5,22,1.0,-183.53800880015126,-60.70221252318181,0,212.26297194364975,122.83579627696946
PPI,200,100,0.5,23,1.0,-184.7943547498375,-23.60087811585764,0,194.3404777148308,161.19347663397986
PPI,200,100,0.5,24,1.0,-172.38612757997714,-48.79799802169041,0,200.734924082817,123.58812955828674
PPI,200,100,0.5,25,1.0,-177.0073310747174,-53.29715308559337,0,205.2951033621386,123.71017798912402
PPI,200,100,0.5,26,1.0,-175.0192510289803,-51.52315220474955,0,203.41406289884816,123.49609882423076
PPI,200,100,0.5,27,1.0,-140.93082628376166,7.788363574355515,0,156.7140926366863,148.71918985811718
PPI,200,100,0.5,28,1.0,-175.03117189637177,22.873271298525964,0,166.22181158090615,197.90444319489774
PPI,200,100,0.5,29,1.0,-211.22317370527747,-52.998560168435645,0,222.2537282188398,158.22461353684184
PPI,100,100,1.0,0,1.0,-101.51558993449795,-34.26794758627945,0,158.03463004237193,67.2476423482185
Classical,100,100,1.0,0,1.0,-68.03324264879383,-68.03324264873082,0,158.17610393074557,6.301092980720568e-11
PPI,100,100,1.0,1,1.0,-104.13115344991645,-37.12174480235704,0,160.76931040811996,67.00940864755941
Classical,100,100,1.0,1,1.0,-638.4481882457297,-638.4481882455681,0,728.5910495276321,1.61662683240138e-10
PPI,100,100,1.0,2,1.0,-100.96806647526088,-33.960043012040536,0,157.60691602563395,67.00802346322035
Classical,100,100,1.0,2,1.0,196.76105931012947,196.76105931026083,0,106.61819802821192,1.3136514098732732e-10
PPI,100,100,1.0,3,1.0,-96.1962552325062,-29.314877071947265,0,152.89842743420996,66.88137816055894
Classical,100,100,1.0,3,1.0,15699.277756274956,15699.277756285102,0,15609.134894998046,1.0146322892978787e-08
PPI,100,100,1.0,4,1.0,126.21357909889039,248.24818298805988,0,97.0880197614919,122.03460388916949
Classical,100,100,1.0,4,1.0,342.53703740323635,342.5370374033331,0,252.39417612130148,9.674749890109524e-11
PPI,100,100,1.0,5,1.0,-103.20361121792827,-36.27481402611603,0,159.88207390400538,66.92879719181224
Classical,100,100,1.0,5,1.0,8615.947254284038,8615.94725428967,0,8525.80439300487,5.631591193377972e-09
PPI,100,100,1.0,6,1.0,-99.10234288443013,-32.042610631501475,0,155.71533803994902,67.05973225292865
Classical,100,100,1.0,6,1.0,-73.74090218199413,-73.74090218176943,0,163.88376346386502,2.2470203475677408e-10
PPI,100,100,1.0,7,1.0,70456.51674513372,70477.38111854861,0,70376.80607055918,20.864373414893635
Classical,100,100,1.0,7,1.0,70527.45044229667,70527.45044248634,0,70437.30758110952,1.8966966308653355e-07
PPI,100,100,1.0,8,1.0,-399.39374744671454,-131.28250914411709,0,355.48098957739904,268.1112383025975
Classical,100,100,1.0,8,1.0,-628.4066055874662,-628.4066055871992,0,718.5494668693159,2.6693669497035444e-10
PPI,100,100,1.0,9,1.0,-103.49134728693693,-36.36033361591483,0,160.0687017334091,67.13101367102209
Classical,100,100,1.0,9,1.0,2204.0119760732878,2204.0119760752286,0,2113.869114792275,1.940861693583429e-09
PPI,100,100,1.0,10,1.0,-92.58010978240726,56.337478330513804,0,108.26417700792996,148.91758811292107
Classical,100,100,1.0,10,1.0,107.95471460479227,107.95471460494373,0,17.811853322884772,1.5145928955462296e-10
PPI,100,100,1.0,11,1.0,-3440.7720043622776,-3421.372480410804,0,3521.215103668524,19.399523951473384
Classical,100,100,1.0,11,1.0,-3438.673100977337,-3438.6731009723085,0,3528.815962256806,5.02859620610252e-09
PPI,100,100,1.0,12,1.0,-174.7538118773004,228.58209252610106,1,63.228720957582894,403.33590440340146
Classical,100,100,1.0,12,1.0,93.59540119264804,93.59540119286802,0,3.452539910774803,2.1998403099132702e-10
PPI,100,100,1.0,13,1.0,792.0086426734592,983.4380969939382,0,797.5805085517155,191.42945432047895
Classical,100,100,1.0,13,1.0,2723.804084100849,2723.8040841010084,0,2633.6612228189456,1.5916157281026244e-10
PPI,100,100,1.0,14,1.0,-99.00279098769678,-31.972830600841768,0,155.6306720762525,67.02996038685501
Classical,100,100,1.0,14,1.0,13185.73898526482,13185.738985275766,0,13095.596123988309,1.0946678230538964e-08
PPI,100,100,1.0,15,1.0,-90.72315992621114,-23.31891532444832,0,147.16389890731296,67.40424460176283
Classical,100,100,1.0,15,1.0,1379.5135892414432,1379.5135892429175,0,1289.3707279601972,1.4742909115739167e-09
PPI,100,100,1.0,16,1.0,-98.65772571793342,-31.47009427184993,0,155.20677127687492,67.18763144608349
Classical,100,100,1.0,16,1.0,388.174009722354,388.1740097225742,0,298.0311484404809,2.2021140466677025e-10
PPI,100,100,1.0,17,1.0,3647.0506741976983,3770.8432388272627,0,3618.8040952304973,123.79256462956437
Classical,100,100,1.0,17,1.0,4001.9993367230254,4001.999336723563,0,3911.856475441311,5.375113687478006e-10
PPI,100,100,1.0,18,1.0,7982.842024901746,8060.248121119045,0,7931.402211728412,77.40609621729891
Classical,100,100,1.0,18,1.0,8153.26928603261,8153.269286037423,0,8063.126424753033,4.813045961782336e-09
PPI,100,100,1.0,19,1.0,528.9650917493241,741.7169259649986,0,545.1981475751782,212.75183421567453
Classical,100,100,1.0,19,1.0,1572.7879781540296,1572.78797815413,0,1482.6451168720967,1.0049916454590857e-10
PPI,100,100,1.0,20,1.0,-998.361544772912,-776.166851126873,0,977.4070592318757,222.194693646039
Classical,100,100,1.0,20,1.0,-1189.1367793771021,-1189.1367793769052,0,1279.2796406589869,1.9690560293383896e-10
PPI,100,100,1.0,21,1.0,9.0705151947447,131.7988578957465,1,19.708174736737632,122.7283427010018
Classical,100,100,1.0,21,1.0,341.1504080062311,341.1504080063683,0,251.00754672431646,1.3722001312999055e-10
PPI,100,100,1.0,22,1.0,-102.63994621868326,-35.48254387653618,0,159.20410632959295,67.1574023421471
Classical,100,100,1.0,22,1.0,-1514.2027190635706,-1514.2027190633764,0,1604.3455803454567,1.9417711882852018e-10
PPI,100,100,1.0,23,1.0,-98.76654791956103,-31.584533477248797,0,155.31840198038816,67.18201444231224
Classical,100,100,1.0,23,1.0,-1489.4714768292615,-1489.4714768291806,0,1579.6143381112042,8.094502845779061e-11
PPI,100,100,1.0,24,1.0,-101.97376895163268,-34.93190332965801,0,158.59569742262858,67.04186562197467
Classical,100,100,1.0,24,1.0,5060.006583966768,5060.006583967219,0,4969.86372268501,4.511093720793724e-10
PPI,100,100,1.0,25,1.0,-98.45890752547898,-31.220409266997635,0,154.98251967822154,67.23849825848134
Classical,100,100,1.0,25,1.0,-1350.7690280717832,-1350.7690280714999,0,1440.9118893536247,2.8330759960226715e-10
PPI,100,100,1.0,26,1.0,-101.59924505310451,-34.99108226717171,0,158.43802494212133,66.60816278593279
Classical,100,100,1.0,26,1.0,-318.41258192650537,-318.4125819264765,0,408.5554432084742,2.887645678129047e-11
PPI,100,100,1.0,27,1.0,-4049.342694183805,-3987.849260175052,0,4108.738838461412,61.493434008752956
Classical,100,100,1.0,27,1.0,-4083.308199456872,-4083.308199454602,0,4173.451060737721,2.270098775625229e-09
PPI,100,100,1.0,28,1.0,-617.7331126945138,-489.86555725529837,0,643.9421962568892,127.86755543921544
Classical,100,100,1.0,28,1.0,-740.7880953573895,-740.7880953571012,0,830.9309566392285,2.8830982046201825e-10
PPI,100,100,1.0,29,1.0,-97.39377600737058,-30.431809933818734,0,154.05565425257788,66.96196607355185
Classical,100,100,1.0,29,1.0,-4822.160846151004,-4822.160846147042,0,4912.303707431007,3.961758920922875e-09
PPI,20,100,5.0,0,1.0,-128.98177576446398,4.5367584125661296,0,152.36536995793216,133.51853417703012
Classical,20,100,5.0,0,1.0,-347.6391075620159,340.2718012067707,1,93.82651445960583,687.9109087687866
PPI,20,100,5.0,1,1.0,-144.61094223460574,-6.028546451518395,0,165.46260562504528,138.58239578308735
Classical,20,100,5.0,1,1.0,-496.0717043951814,203.5032471915355,1,236.42708988380622,699.5749515867169
PPI,20,100,5.0,2,1.0,-137.55690359031908,64.31323031914823,0,126.76469791756865,201.8701339094673
Classical,20,100,5.0,2,1.0,-314.4397911530023,370.2247708412953,1,62.25037143783673,684.6645619942976
PPI,20,100,5.0,3,1.0,-127.12273587002679,2.3725947986048084,0,152.5179318176942,129.4953306686316
Classical,20,100,5.0,3,1.0,-433.80927909872867,383.3567739412879,1,115.36911386070362,817.1660530400165
PPI,20,100,5.0,4,1.0,-146.5604291112665,28.875152359874022,0,148.98549965767947,175.43558147114052
Classical,20,100,5.0,4,1.0,-447.2527604441858,394.1722350645915,1,116.68312397178038,841.4249955087773
PPI,20,100,5.0,5,1.0,-130.01124047820522,-12.586698328210936,0,161.4418306851913,117.4245421499943
Classical,20,100,5.0,5,1.0,-728.8182639411662,213.49760125662868,1,347.80319262425195,942.3158651977949
PPI,20,100,5.0,6,1.0,-126.56081903082901,-9.806026407802385,0,158.32628400129892,116.75479262302662
Classical,20,100,5.0,6,1.0,-97.31916489152508,726.5387418477806,1,224.46692719614447,823.8579067393057
PPI,20,100,5.0,7,1.0,-121.5086941546026,-4.541827328713396,0,153.16812202364122,116.9668668258892
Classical,20,100,5.0,7,1.0,-834.3855077507915,310.424177479824,1,352.12352641746696,1144.8096852306155
PPI,20,100,5.0,8,1.0,-201.4184046894719,-5.582145794676364,0,193.64313652405735,195.83625889479555
Classical,20,100,5.0,8,1.0,-766.5400633348465,199.69905543758915,1,373.56336523061196,966.2391187724356
PPI,20,100,5.0,9,1.0,-128.0524763937919,-10.307689918285561,0,159.32294443802198,117.74478647550633
Classical,20,100,5.0,9,1.0,-362.5846963290762,528.4367577766018,1,7.216830558220451,891.021454105678
PPI,20,100,5.0,10,1.0,-94.7833213788162,158.20663861257884,1,58.43120266510191,252.98995999139504
Classical,20,100,5.0,10,1.0,-70.00585490855701,506.7391743168057,1,128.2237984221411,576.7450292253627
PPI,20,100,5.0,11,1.0,-154.66791718648952,142.63350680920078,1,96.1600664706276,297.3014239956903
Classical,20,100,5.0,11,1.0,-307.59738749428703,471.13358344593377,1,8.374763306159863,778.7309709402208
PPI,20,100,5.0,12,1.0,-151.3177591586359,-31.073225816583644,0,181.33835376959303,120.24453334205226
Classical,20,100,5.0,12,1.0,-1050.9251628049615,-198.58319209905846,0,714.8970387339932,852.341970705903
PPI,20,100,5.0,13,1.0,-112.95438881753469,6.25845568299502,0,143.49082784925307,119.21284450052971
Classical,20,100,5.0,13,1.0,-136.41089402487412,637.2559833917678,1,160.27968340146361,773.6668774166419
PPI,20,100,5.0,14,1.0,-117.74697830054812,-0.2811904397331091,0,149.15694565212385,117.46578786081501
Classical,20,100,5.0,14,1.0,-600.2371953340701,102.87855671088889,1,338.8221805935738,703.115752044959
PPI,20,100,5.0,15,1.0,-128.2122252470411,-10.768439335092118,0,159.63319357304982,117.44378591194896
Classical,20,100,5.0,15,1.0,-266.43981329213864,470.8992134261538,1,12.08683878502434,737.3390267182924
PPI,20,100,5.0,16,1.0,-213.54463402119922,-5.403835785186814,0,199.61709618517625,208.14079823601242
Classical,20,100,5.0,16,1.0,-621.1920477526874,116.78902187757666,1,342.34437421953857,737.9810696302641
PPI,20,100,5.0,17,1.0,-233.6036973361289,34.61151942243269,0,189.63895023883134,268.2152167585616
Classical,20,100,5.0,17,1.0,-498.4629728767543,204.47530596869296,1,237.1366947360139,702.9382788454473
PPI,20,100,5.0,18,1.0,-116.23660523231604,90.81663002734126,1,102.85284888447062,207.0532352596573
Classical,20,100,5.0,18,1.0,-216.70583407099454,518.8149209784256,1,60.91168217173227,735.5207550494201
PPI,20,100,5.0,19,1.0,-194.04944628976534,12.09376652235791,0,181.12070116568697,206.14321281212324
Classical,20,100,5.0,19,1.0,-594.8028186682326,246.9997342083533,1,264.0444035119229,841.8025528765859
PPI,20,100,5.0,20,1.0,-119.34498992008585,-1.5213762281724073,0,150.57604435611236,117.82361369191344
Classical,20,100,5.0,20,1.0,-723.7415514175575,165.94891728592944,1,369.0391783477973,889.6904687034869
PPI,20,100,5.0,21,1.0,-212.176631282432,2.624149197044005,0,194.91910232467723,214.800780479476
Classical,20,100,5.0,21,1.0,-615.3440546316891,196.01781000842252,1,299.80598359361653,811.3618646401117
PPI,20,100,5.0,22,1.0,-268.58628929777404,-32.59112710220637,0,240.73156948197345,235.99516219556767
Classical,20,100,5.0,22,1.0,-732.4848991554442,21.13026206001564,0,445.8201798296975,753.6151612154598
PPI,20,100,5.0,23,1.0,-120.93874637720938,-3.146073281130718,0,152.18527111115327,117.79267309607866
Classical,20,100,5.0,23,1.0,-846.0797503748757,-45.57512821065029,0,535.9703005747463,800.5046221642255
PPI,20,100,5.0,24,1.0,-132.36078092381743,-14.961726940615158,0,163.80411521419953,117.39905398320226
Classical,20,100,5.0,24,1.0,-158.60093864528523,837.246301451341,1,249.17982012104466,995.8472400966261
PPI,20,100,5.0,25,1.0,-85.75375557490652,171.98515186653043,1,47.027163136171275,257.73890744143694
Classical,20,100,5.0,25,1.0,-221.54567509709042,555.4868741501698,1,76.82773824455644,777.0325492472602
PPI,20,100,5.0,26,1.0,-140.29949012130788,32.15232810095555,0,144.2164422921594,172.45181822226343
Classical,20,100,5.0,26,1.0,-446.52210718986805,414.7144002496485,1,106.046714752093,861.2365074395166
PPI,20,100,5.0,27,1.0,-126.85952192104716,-9.299016501569135,0,158.2221304932914,117.56050541947803
Classical,20,100,5.0,27,1.0,-644.6243281448392,100.97051380818056,1,361.96976845031253,745.5948419530198
PPI,20,100,5.0,28,1.0,-127.15249872018435,-10.085644315783732,0,158.76193279996727,117.06685440440063
Classical,20,100,5.0,28,1.0,-625.2856193937401,200.1446899820085,1,302.7133259878491,825.4303093757486
PPI,20,100,5.0,29,1.0,-207.6935494143093,-49.93201644329788,0,218.95564421078683,157.76153297101143
Classical,20,100,5.0,29,1.0,-776.8814330461967,-33.81288890476799,0,495.49002225746557,743.0685441414287
PPI,100,10,0.1,0,10.0,-195.83721317030157,42.328536798517945,0,166.89719946787505,238.1657499688195
PPI,100,10,0.1,1,10.0,-108.68054120590489,-11.36982629146626,0,150.1680450306688,97.31071491443862
PPI,100,10,0.1,2,10.0,-107.87223168924393,-10.586228476544811,0,149.3720913648776,97.28600321269911
PPI,100,10,0.1,3,10.0,-62.43252909367273,82.06794921272096,0,80.32515122245911,144.5004783063937
PPI,100,10,0.1,4,10.0,-108.12220991901964,-9.800683164763043,0,149.10430782387456,98.3215267542566
PPI,100,10,0.1,5,10.0,-105.41972889462696,-8.137557137345077,0,146.92150429796925,97.28217175728187
PPI,100,10,0.1,6,10.0,-145.0006820649714,-15.937640572646686,0,170.61202260079227,129.06304149232471
PPI,100,10,0.1,7,10.0,-176.52507186455577,209.5081105026073,1,73.65134196295746,386.0331823671631
PPI,100,10,0.1,8,10.0,-146.7971634767699,148.58447967347374,1,89.24920318363131,295.38164315024363
PPI,100,10,0.1,9,10.0,-226.86600483574438,96.55145387023492,1,155.30013676473794,323.4174587059793
PPI,100,10,0.1,10,10.0,-166.32845696638327,146.46526740864846,1,100.07445606085064,312.79372437503173
PPI,100,10,0.1,11,10.0,-106.14177732886267,-8.636511158144522,0,147.53200552548682,97.50526617071816
PPI,100,10,0.1,12,10.0,-110.84372440123096,-13.78974275913027,0,152.45959486216384,97.0539816421007
PPI,100,10,0.1,13,10.0,-190.43363632314282,66.95403437400063,0,151.88266225655434,257.38767069714345
PPI,100,10,0.1,14,10.0,-113.03261669289296,-8.425229997744843,0,150.87178462730213,104.60738669514811
PPI,100,10,0.1,15,10.0,65.39150615815979,163.57893455843666,1,24.34235907631499,98.18742840027687
PPI,100,10,0.1,16,10.0,-106.52960153413892,-9.315659381883378,0,148.06549173999437,97.21394215225554
PPI,100,10,0.1,17,10.0,-108.15115380474059,-10.990265379889863,0,149.71357087429845,97.16088842485073
PPI,100,10,0.1,18,10.0,-84.17585851392204,77.03634740303269,0,93.7126168374279,161.21220591695473
PPI,100,10,0.1,19,10.0,-106.70075139714315,-8.95534633327867,0,147.97091014719413,97.74540506386448
PPI,100,10,0.1,20,10.0,-123.96679008890493,161.26773651921337,1,71.49238806682901,285.2345266081183
PPI,100,10,0.1,21,10.0,-205.6954575208282,130.97804655481178,1,127.50156676499144,336.67350407564
PPI,100,10,0.1,22,10.0,-239.26968796557213,143.0789718013167,1,138.23821936411093,382.34865976688883
PPI,100,10,0.1,23,10.0,-151.51413013913643,138.78280723871873,1,96.50852273219208,290.29693737785516
PPI,100,10,0.1,24,10.0,-108.58877392724136,-11.221151823330501,0,150.04782415726916,97.36762210391086
PPI,100,10,0.1,25,10.0,-230.56392122444123,200.19212890646975,1,105.32875744096897,430.756050130911
PPI,100,10,0.1,26,10.0,-165.47392044161768,66.1396103035722,0,139.81001635100597,231.61353074518988
PPI,100,10,0.1,27,10.0,-94.97375114539952,172.27137452169606,1,51.49404959383496,267.2451256670956
PPI,100,10,0.1,28,10.0,-109.86201875267898,44.600249766755326,0,122.77374577494506,154.4622685194343
PPI,100,10,0.1,29,10.0,-105.61483999271863,-8.420180869034674,0,147.1603717128599,97.19465912368395
PPI,50,10,0.2,0,10.0,-329.03614684608885,-237.38455223428036,0,373.35321082216785,91.65159461180849
PPI,50,10,0.2,1,10.0,-14.926323954318148,-7.69763649385334,0,101.45484150606897,7.228687460464808
PPI,50,10,0.2,2,10.0,-42.44587502403964,-36.4814368984628,0,129.60651724323446,5.964438125576834
PPI,50,10,0.2,3,10.0,-103.185351298607,-27.073502829216316,0,155.27228834589488,76.11184846939068
PPI,50,10,0.2,4,10.0,13.019397758298382,112.77951553938892,1,27.243404633139576,99.76011778109054
PPI,50,10,0.2,5,10.0,-106.80878367173574,-30.761597990912655,0,158.92805211330744,76.04718568082308
