method,p,n,trial,std,theta,error,error_max,error_min
PPI,1000,1000,8,1.0,0.0012091989118102875,1.9409539329464642,20.927480256005374,5.933330561029743e-06
Classical,1000,1000,8,1.0,0.0012091989118102875,1.9409539329460603,20.9274802560028,5.933330562020068e-06
PPI,1000,1000,9,1.0,0.0012091989118102875,1.774985595353473,18.13169607732384,6.628161719513384e-08
Classical,1000,1000,9,1.0,0.0012091989118102875,1.7749855953533666,18.131696077322193,6.628161719930694e-08
PPI,2000,1000,0,1.0,0.01871698991959511,34.10165199760521,428.41700213859343,4.2067347801069245e-07
Classical,2000,1000,0,1.0,0.01871698991959511,0.16512570129963086,1.8429368469582705,1.7128619339086895e-08
PPI,2000,1000,1,1.0,0.01871698991959511,35.033920407697494,460.1298561576271,1.1150853353343863e-05
Classical,2000,1000,1,1.0,0.01871698991959511,0.17599549676667953,1.6494559452542417,7.0547844703823855e-09
PPI,2000,1000,2,1.0,0.01871698991959511,35.61135218981598,366.65069925879754,9.266949738872797e-05
Classical,2000,1000,2,1.0,0.01871698991959511,0.17410383757239237,2.1860449711936636,1.3187568411727411e-08
PPI,2000,1000,3,1.0,0.01871698991959511,37.207367560995834,487.9693565261624,2.6544392749103397e-05
Classical,2000,1000,3,1.0,0.01871698991959511,0.17145277663897868,2.2415020688777054,2.3093887101327826e-07
PPI,2000,1000,4,1.0,0.01871698991959511,34.786891824620454,485.02936004905814,4.3410585567773726e-05
Classical,2000,1000,4,1.0,0.01871698991959511,0.16722860497475556,1.7102015473265233,3.3529434822540873e-07
PPI,2000,1000,5,1.0,0.01871698991959511,36.755536221213276,578.0239057747958,5.807529554868491e-06
Classical,2000,1000,5,1.0,0.01871698991959511,0.16784617641184632,1.4815144700088303,1.3280004387113196e-07
PPI,2000,1000,6,1.0,0.01871698991959511,37.57151820310333,600.5748441196885,4.1962562428671574e-07
Classical,2000,1000,6,1.0,0.01871698991959511,0.17079233078207387,1.3645502341597715,2.0538198179248907e-09
PPI,2000,1000,7,1.0,0.01871698991959511,35.9462738223881,364.39884309256087,0.00013123777201994228
Classical,2000,1000,7,1.0,0.01871698991959511,0.16502275314299183,2.104186147384438,2.7567490150504545e-08
PPI,2000,1000,8,1.0,0.01871698991959511,37.31335768231209,462.6469112738676,2.0620376954720586e-06
Classical,2000,1000,8,1.0,0.01871698991959511,0.17273769949916265,1.736350154120458,4.080459386053779e-08
PPI,2000,1000,9,1.0,0.01871698991959511,36.49191610676821,459.5519214188768,6.409904487430862e-06
Classical,2000,1000,9,1.0,0.01871698991959511,0.16748909573642976,1.7713705921436607,3.3555626145250317e-07
PPI,3000,1000,0,1.0,0.0002455455042642335,0.07038610371785256,0.8633784065556762,7.383923496615671e-10
Classical,3000,1000,0,1.0,0.0002455455042642335,0.2208946495944953,2.1418116712155393,8.266364340262617e-09
PPI,3000,1000,1,1.0,0.0002455455042642335,0.07366053041817007,0.9782210507277932,5.767771853683963e-08
Classical,3000,1000,1,1.0,0.0002455455042642335,0.22384351698062105,2.1103847459553515,5.761223292540369e-10
PPI,3000,1000,2,1.0,0.0002455455042642335,0.07235004826266796,0.9764096966453386,8.99354350540792e-10
Classical,3000,1000,2,1.0,0.0002455455042642335,0.21672316547982542,1.8551123023923755,1.4145305160389046e-07
PPI,3000,1000,3,1.0,0.0002455455042642335,0.07241145311882057,1.1952942379226807,7.689273388071192e-09
Classical,3000,1000,3,1.0,0.0002455455042642335,0.22030611248438156,2.8073053940995645,3.997529470675786e-08
PPI,3000,1000,4,1.0,0.0002455455042642335,0.07137307263355266,0.9328328470367465,3.051702734026799e-09
Classical,3000,1000,4,1.0,0.0002455455042642335,0.21115674743285384,1.7084648475992803,9.463602999642813e-07
