method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,4000,0.4830384619500891,0.5340364361112004,5,0.0,0.01,True,8.725975407580326e-05,,0.05099797416111135
PPI,4000,0.4690214767446899,0.5249274260523954,6,0.0,0.01,True,2.399140566379708e-05,,0.05590594930770548
Tuned PPI,4000,0.4703869622851621,0.5237878972899848,6,0.0,0.01,True,2.005974045735906e-05,0.0,0.05340093500482268
Classical,4000,0.4703903000522234,0.5237845595229235,6,0.0,0.01,True,2.005974045735906e-05,,0.05339425947070009
PPI,4000,0.48917461914655747,0.5412865813584155,7,0.0,0.01,True,0.00025729006548042514,,0.05211196221185799
Tuned PPI,4000,0.488236628032589,0.5428801439286876,7,0.0,0.01,True,0.0002606512582596123,0.0,0.05464351589609856
Classical,4000,0.48824004346581035,0.5428767284954662,7,0.0,0.01,True,0.0002606512582596114,,0.05463668502965585
PPI,4000,0.47077237424828017,0.5229808856803997,8,0.0,0.01,True,6.755820364358593e-05,,0.05220851143211952
Tuned PPI,4000,0.47077237424828017,0.5229808856803997,8,0.0,0.01,True,6.755820364358593e-05,1.0,0.05220851143211952
Classical,4000,0.4703787615330586,0.5229202429068234,8,0.0,0.01,True,6.651420667950295e-05,,0.0525414813737648
PPI,4000,0.473195547505722,0.5264805592167843,9,0.0,0.01,True,4.207331932057866e-06,,0.05328501171106226
Tuned PPI,4000,0.473798025377247,0.5259108084448983,9,0.0,0.01,True,4.199854994096032e-06,0.0,0.052112783067651325
Classical,4000,0.47380128262977983,0.5259075511923655,9,0.0,0.01,True,4.199854994096032e-06,,0.05210626856258571
PPI,5000,0.4604503111398924,0.5068058712828913,0,0.0,0.01,True,0.00016778607660391409,,0.046355560142998964
Tuned PPI,5000,0.46073294021347766,0.5061037064730983,0,0.0,0.01,True,0.0001723735618385343,0.0,0.045370766259620665
Classical,5000,0.46073520886522895,0.5061014378213471,0,0.0,0.01,True,0.00017237356183853338,,0.04536622895611814
PPI,5000,0.4829893638354438,0.5307174473856565,1,0.0,0.01,True,0.0001278218155876345,,0.04772808355021274
Tuned PPI,5000,0.4829893638354438,0.5307174473856565,1,0.0,0.01,True,0.0001278218155876345,1.0,0.04772808355021274
Classical,5000,0.4838448756264551,0.5296185677940228,1,0.0,0.01,True,0.00012629777616429003,,0.045773692167567714
PPI,5000,0.46251830514435877,0.511264225506941,2,0.0,0.01,True,8.715185805440965e-05,,0.048745920362582185
Tuned PPI,5000,0.4625748335833464,0.5113156482439944,2,0.0,0.01,True,8.651461078485174e-05,0.31787519964541117,0.04874081466064806
Classical,5000,0.4629888732913694,0.5109519145820477,2,0.0,0.01,True,8.621928317385236e-05,,0.0479630412906783
PPI,5000,0.47587355757872485,0.5219462832165747,3,0.0,0.01,True,0.00019177876778923034,,0.04607272563784981
Tuned PPI,5000,0.47599897637336896,0.5220790405157918,3,0.0,0.01,True,0.0001882722871819644,0.05657324953083465,0.04608006414242283
Classical,5000,0.4763754601897774,0.5217180384106807,3,0.0,0.01,True,0.00018806350286214052,,0.04534257822090326
PPI,5000,0.47022025728919353,0.5169428306059849,4,0.0,0.01,True,3.188691926829738e-05,,0.04672257331679136
Tuned PPI,5000,0.4700861337786035,0.5168118692658152,4,0.0,0.01,True,3.265358498112499e-05,0.624385638779483,0.04672573548721176
Classical,5000,0.47026595204630983,0.5161913991195862,4,0.0,0.01,True,3.396773845466778e-05,,0.04592544707327639
PPI,5000,0.49049869683025504,0.5371863354325587,5,0.0,0.01,True,0.0011657173072412651,,0.04668763860230363
Tuned PPI,5000,0.4900353256327642,0.537691256892394,5,0.0,0.01,True,0.0011715949517947244,0.0,0.04765593125962986
Classical,5000,0.4900377085484789,0.5376888739766794,5,0.0,0.01,True,0.0011715949517947244,,0.047651165428200526
PPI,5000,0.457882448840781,0.5046642638824684,6,0.0,0.01,True,0.0001776331650907101,,0.046781815041687436
Tuned PPI,5000,0.45641325415520484,0.505512908754759,6,0.0,0.01,True,0.00018356257633770867,0.0,0.04909965459955412
Classical,5000,0.45641570926069625,0.5055104536492676,6,0.0,0.01,True,0.00018356257633770867,,0.049094744388571365
PPI,5000,0.4629714220426425,0.5097894014852459,7,0.0,0.01,True,0.00016671198485510927,,0.04681797944260335
Tuned PPI,5000,0.4628525248092321,0.5096689127827904,7,0.0,0.01,True,0.0001689644212415023,0.17425988627886213,0.04681638797355825
Classical,5000,0.46280804124770103,0.509662877585129,7,0.0,0.01,True,0.0001694419198465237,,0.04685483633742793
PPI,5000,0.46554153144502425,0.5126929860035354,8,0.0,0.01,True,0.0005823453444873224,,0.04715145455851116
Tuned PPI,5000,0.46589394791111405,0.512085375770957,8,0.0,0.01,True,0.0005862191098792141,0.0,0.04619142785984298
